"state_code";"state";"state_short";"municipality_code";"municipality";"municipality_noaccents";"region";"municipality_short";"state_municipality_short";"subreg";"id_region";"subregion"
"76";"VALLE DEL CAUCA";"VLC";"76318";"GUACARÍ";"GUACARI";"Pacific";"GUA";"VLC_GUA";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76364";"JAMUNDÍ";"JAMUNDI";"Pacific";"JAM";"VLC_JAM";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76377";"LA CUMBRE";"LA CUMBRE";"Pacific";"LC";"VLC_LC";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76520";"PALMIRA";"PALMIRA";"Pacific";"PAL";"VLC_PAL";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76563";"PRADERA";"PRADERA";"Pacific";"PRA";"VLC_PRA";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76869";"VIJES";"VIJES";"Pacific";"VIJ";"VLC_VIJ";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76892";"YUMBO";"YUMBO";"Pacific";"YUM";"VLC_YUM";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"27";"CHOCÓ";"CHO";"27006";"ACANDÍ";"ACANDI";"Pacific";"ACA";"CHO_ACA";"URABA";"V";"V - URABA"
"27";"CHOCÓ";"CHO";"27800";"UNGUÍA";"UNGUIA";"Pacific";"UNG";"CHO_UNG";"URABA";"V";"V - URABA"
"27";"CHOCÓ";"CHO";"27135";"EL CANTÓN DEL SAN PABLO";"EL CANTON DEL SAN PABLO";"Pacific";"ECSP";"CHO_ECSP";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27160";"CÉRTEGUI";"CERTEGUI";"Pacific";"CER";"CHO_CER";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27205";"CONDOTO";"CONDOTO";"Pacific";"CON";"CHO_CON";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27250";"EL LITORAL DEL SAN JUAN";"EL LITORAL DEL SAN JUAN";"Pacific";"ELSJ";"CHO_ELSJ";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27361";"ISTMINA";"ISTMINA";"Pacific";"IST";"CHO_IST";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27450";"MEDIO SAN JUAN";"MEDIO SAN JUAN";"Pacific";"MSJ";"CHO_MSJ";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27491";"NÓVITA";"NOVITA";"Pacific";"NOV";"CHO_NOV";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27580";"RÍO IRÓ";"RIO IRO";"Pacific";"RI";"CHO_RI";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27600";"RÍO QUITO";"RIO QUITO";"Pacific";"RQ";"CHO_RQ";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27660";"SAN JOSÉ DEL PALMAR";"SAN JOSE DEL PALMAR";"Pacific";"SJP";"CHO_SJP";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27745";"SIPÍ";"SIPI";"Pacific";"SIP";"CHO_SIP";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27787";"TADÓ";"TADO";"Pacific";"TAD";"CHO_TAD";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"27";"CHOCÓ";"CHO";"27810";"UNIÓN PANAMERICANA";"UNION PANAMERICANA";"Pacific";"UP";"CHO_UP";"VALLE DE SAN JUAN";"V";"V - VALLE DE SAN JUAN"
"52";"NARIÑO";"NAR";"52506";"OSPINA";"OSPINA";"Pacific";"OSP";"NAR_OSP";NA;"V";"V - NA"
"25";"CUNDINAMARCA";"CUN";"25019";"ALBÁN";"ALBAN";"Andean";"ALB";"CUN_ALB";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25040";"ANOLAIMA";"ANOLAIMA";"Andean";"ANO";"CUN_ANO";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25086";"BELTRÁN";"BELTRAN";"Andean";"BEL";"CUN_BEL";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25095";"BITUIMA";"BITUIMA";"Andean";"BIT";"CUN_BIT";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25099";"BOJACÁ";"BOJACA";"Andean";"BOJ";"CUN_BOJ";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25123";"CACHIPAY";"CACHIPAY";"Andean";"CAC";"CUN_CAC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25126";"CAJICÁ";"CAJICA";"Andean";"CAJ";"CUN_CAJ";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25151";"CÁQUEZA";"CAQUEZA";"Andean";"CAQ";"CUN_CAQ";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25154";"CARMEN DE CARUPA";"CARMEN DE CARUPA";"Andean";"CC";"CUN_CC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25168";"CHAGUANÍ";"CHAGUANI";"Andean";"CHA";"CUN_CHA";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25175";"CHÍA";"CHIA";"Andean";"CHI";"CUN_CHI";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25178";"CHIPAQUE";"CHIPAQUE";"Andean";"CHI";"CUN_CHI";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25181";"CHOACHÍ";"CHOACHI";"Andean";"CHO";"CUN_CHO";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25183";"CHOCONTÁ";"CHOCONTA";"Andean";"CHO";"CUN_CHO";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25214";"COTA";"COTA";"Andean";"COT";"CUN_COT";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25260";"EL ROSAL";"EL ROSAL";"Andean";"ER";"CUN_ER";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25269";"FACATATIVÁ";"FACATATIVA";"Andean";"FAC";"CUN_FAC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25279";"FÓMEQUE";"FOMEQUE";"Andean";"FOM";"CUN_FOM";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25281";"FOSCA";"FOSCA";"Andean";"FOS";"CUN_FOS";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25286";"FUNZA";"FUNZA";"Andean";"FUN";"CUN_FUN";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25288";"FÚQUENE";"FUQUENE";"Andean";"FUQ";"CUN_FUQ";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25293";"GACHALÁ";"GACHALA";"Andean";"GAC";"CUN_GAC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25295";"GACHANCIPÁ";"GACHANCIPA";"Andean";"GAC";"CUN_GAC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25297";"GACHETÁ";"GACHETA";"Andean";"GAC";"CUN_GAC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25299";"GAMA";"GAMA";"Andean";"GAM";"CUN_GAM";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25317";"GUACHETÁ";"GUACHETA";"Andean";"GUA";"CUN_GUA";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25322";"GUASCA";"GUASCA";"Andean";"GUA";"CUN_GUA";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25326";"GUATAVITA";"GUATAVITA";"Andean";"GUA";"CUN_GUA";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25328";"GUAYABAL DE SÍQUIMA";"GUAYABAL DE SIQUIMA";"Andean";"GS";"CUN_GS";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25335";"GUAYABETAL";"GUAYABETAL";"Andean";"GUA";"CUN_GUA";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25339";"GUTIÉRREZ";"GUTIERREZ";"Andean";"GUT";"CUN_GUT";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25372";"JUNÍN";"JUNIN";"Andean";"JUN";"CUN_JUN";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25377";"LA CALERA";"LA CALERA";"Andean";"LC";"CUN_LC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25426";"MACHETÁ";"MACHETA";"Andean";"MAC";"CUN_MAC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25430";"MADRID";"MADRID";"Andean";"MAD";"CUN_MAD";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25436";"MANTA";"MANTA";"Andean";"MAN";"CUN_MAN";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25473";"MOSQUERA";"MOSQUERA";"Andean";"MOS";"CUN_MOS";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25486";"NEMOCÓN";"NEMOCON";"Andean";"NEM";"CUN_NEM";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25580";"PULÍ";"PULI";"Andean";"PUL";"CUN_PUL";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25594";"QUETAME";"QUETAME";"Andean";"QUE";"CUN_QUE";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25596";"QUIPILE";"QUIPILE";"Andean";"QUI";"CUN_QUI";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25645";"SAN ANTONIO DEL TEQUENDAMA";"SAN ANTONIO DEL TEQUENDAMA";"Andean";"SAT";"CUN_SAT";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25662";"SAN JUAN DE RIOSECO";"SAN JUAN DE RIOSECO";"Andean";"SJR";"CUN_SJR";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25718";"SASAIMA";"SASAIMA";"Andean";"SAS";"CUN_SAS";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25736";"SESQUILÉ";"SESQUILE";"Andean";"SES";"CUN_SES";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25745";"SIMIJACA";"SIMIJACA";"Andean";"SIM";"CUN_SIM";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25758";"SOPÓ";"SOPO";"Andean";"SOP";"CUN_SOP";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25769";"SUBACHOQUE";"SUBACHOQUE";"Andean";"SUB";"CUN_SUB";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25772";"SUESCA";"SUESCA";"Andean";"SUE";"CUN_SUE";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25777";"SUPATÁ";"SUPATA";"Andean";"SUP";"CUN_SUP";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25779";"SUSA";"SUSA";"Andean";"SUS";"CUN_SUS";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25785";"TABIO";"TABIO";"Andean";"TAB";"CUN_TAB";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25793";"TAUSA";"TAUSA";"Andean";"TAU";"CUN_TAU";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25797";"TENA";"TENA";"Andean";"TEN";"CUN_TEN";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25799";"TENJO";"TENJO";"Andean";"TEN";"CUN_TEN";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25807";"TIBIRITA";"TIBIRITA";"Andean";"TIB";"CUN_TIB";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25817";"TOCANCIPÁ";"TOCANCIPA";"Andean";"TOC";"CUN_TOC";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25839";"UBALÁ";"UBALA";"Andean";"UBA";"CUN_UBA";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25841";"UBAQUE";"UBAQUE";"Andean";"UBA";"CUN_UBA";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25843";"VILLA DE SAN DIEGO DE UBATÉ";"VILLA DE SAN DIEGO DE UBATE";"Andean";"VSDU";"CUN_VSDU";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25845";"UNE";"UNE";"Andean";"UNE";"CUN_UNE";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25873";"VILLAPINZÓN";"VILLAPINZON";"Andean";"VIL";"CUN_VIL";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"25";"CUNDINAMARCA";"CUN";"25899";"ZIPAQUIRÁ";"ZIPAQUIRA";"Andean";"ZIP";"CUN_ZIP";"ALTIPLANO CUNDIBOYACENSE";"VI";"VI - ALTIPLANO CUNDIBOYACENSE"
"11";"BOGOTÁ, D.C.";"BOG";"11001";"BOGOTÁ, D.C.";"BOGOTA, D.C.";"Andean";"BD";"BOG_BD";"AREA METROPOLITANA DE BOGOTA";"VI";"VI - AREA METROPOLITANA DE BOGOTA"
"25";"CUNDINAMARCA";"CUN";"25754";"SOACHA";"SOACHA";"Andean";"SOA";"CUN_SOA";"AREA METROPOLITANA DE BOGOTA";"VI";"VI - AREA METROPOLITANA DE BOGOTA"
"05";"ANTIOQUIA";"ANT";"05475";"MURINDÓ";"MURINDO";"Andean";"MUR";"ANT_MUR";"ATRATO";"VI";"VI - ATRATO"
"05";"ANTIOQUIA";"ANT";"05873";"VIGÍA DEL FUERTE";"VIGIA DEL FUERTE";"Andean";"VF";"ANT_VF";"ATRATO";"VI";"VI - ATRATO"
"05";"ANTIOQUIA";"ANT";"05120";"CÁCERES";"CACERES";"Andean";"CAC";"ANT_CAC";"BAJO CAUCA ANTIOQUEÑO";"VI";"VI - BAJO CAUCA ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05154";"CAUCASIA";"CAUCASIA";"Andean";"CAU";"ANT_CAU";"BAJO CAUCA ANTIOQUEÑO";"VI";"VI - BAJO CAUCA ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05250";"EL BAGRE";"EL BAGRE";"Andean";"EB";"ANT_EB";"BAJO CAUCA ANTIOQUEÑO";"VI";"VI - BAJO CAUCA ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05790";"TARAZÁ";"TARAZA";"Andean";"TAR";"ANT_TAR";"BAJO CAUCA ANTIOQUEÑO";"VI";"VI - BAJO CAUCA ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05895";"ZARAGOZA";"ZARAGOZA";"Andean";"ZAR";"ANT_ZAR";"BAJO CAUCA ANTIOQUEÑO";"VI";"VI - BAJO CAUCA ANTIOQUEÑO"
"41";"HUILA";"HUI";"41020";"ALGECIRAS";"ALGECIRAS";"Andean";"ALG";"HUI_ALG";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"41";"HUILA";"HUI";"41306";"GIGANTE";"GIGANTE";"Andean";"GIG";"HUI_GIG";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"41";"HUILA";"HUI";"41349";"HOBO";"HOBO";"Andean";"HOB";"HUI_HOB";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"41";"HUILA";"HUI";"41357";"ÍQUIRA";"IQUIRA";"Andean";"IQU";"HUI_IQU";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"41";"HUILA";"HUI";"41483";"NÁTAGA";"NATAGA";"Andean";"NAT";"HUI_NAT";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"41";"HUILA";"HUI";"41518";"PAICOL";"PAICOL";"Andean";"PAI";"HUI_PAI";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"41";"HUILA";"HUI";"41797";"TESALIA";"TESALIA";"Andean";"TES";"HUI_TES";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"41";"HUILA";"HUI";"41801";"TERUEL";"TERUEL";"Andean";"TER";"HUI_TER";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"41";"HUILA";"HUI";"41885";"YAGUARÁ";"YAGUARA";"Andean";"YAG";"HUI_YAG";"CENTRO DEL HUILA";"VI";"VI - CENTRO DEL HUILA"
"17";"CALDAS";"CAL";"17001";"MANIZALES";"MANIZALES";"Andean";"MAN";"CAL_MAN";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17013";"AGUADAS";"AGUADAS";"Andean";"AGU";"CAL_AGU";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17042";"ANSERMA";"ANSERMA";"Andean";"ANS";"CAL_ANS";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17050";"ARANZAZU";"ARANZAZU";"Andean";"ARA";"CAL_ARA";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17088";"BELALCÁZAR";"BELALCAZAR";"Andean";"BEL";"CAL_BEL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17174";"CHINCHINÁ";"CHINCHINA";"Andean";"CHI";"CAL_CHI";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17272";"FILADELFIA";"FILADELFIA";"Andean";"FIL";"CAL_FIL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17388";"LA MERCED";"LA MERCED";"Andean";"LM";"CAL_LM";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17433";"MANZANARES";"MANZANARES";"Andean";"MAN";"CAL_MAN";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17442";"MARMATO";"MARMATO";"Andean";"MAR";"CAL_MAR";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17444";"MARQUETALIA";"MARQUETALIA";"Andean";"MAR";"CAL_MAR";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17446";"MARULANDA";"MARULANDA";"Andean";"MAR";"CAL_MAR";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17486";"NEIRA";"NEIRA";"Andean";"NEI";"CAL_NEI";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17495";"NORCASIA";"NORCASIA";"Andean";"NOR";"CAL_NOR";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17513";"PÁCORA";"PACORA";"Andean";"PAC";"CAL_PAC";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17524";"PALESTINA";"PALESTINA";"Andean";"PAL";"CAL_PAL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17541";"PENSILVANIA";"PENSILVANIA";"Andean";"PEN";"CAL_PEN";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17614";"RIOSUCIO";"RIOSUCIO";"Andean";"RIO";"CAL_RIO";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17616";"RISARALDA";"RISARALDA";"Andean";"RIS";"CAL_RIS";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17653";"SALAMINA";"SALAMINA";"Andean";"SAL";"CAL_SAL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17662";"SAMANÁ";"SAMANA";"Andean";"SAM";"CAL_SAM";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17665";"SAN JOSÉ";"SAN JOSE";"Andean";"SJ";"CAL_SJ";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17777";"SUPÍA";"SUPIA";"Andean";"SUP";"CAL_SUP";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17867";"VICTORIA";"VICTORIA";"Andean";"VIC";"CAL_VIC";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17873";"VILLAMARÍA";"VILLAMARIA";"Andean";"VIL";"CAL_VIL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"17";"CALDAS";"CAL";"17877";"VITERBO";"VITERBO";"Andean";"VIT";"CAL_VIT";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63001";"ARMENIA";"ARMENIA";"Andean";"ARM";"QUI_ARM";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63111";"BUENAVISTA";"BUENAVISTA";"Andean";"BUE";"QUI_BUE";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63130";"CALARCÁ";"CALARCA";"Andean";"CAL";"QUI_CAL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63190";"CIRCASIA";"CIRCASIA";"Andean";"CIR";"QUI_CIR";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63212";"CÓRDOBA";"CORDOBA";"Andean";"COR";"QUI_COR";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63272";"FILANDIA";"FILANDIA";"Andean";"FIL";"QUI_FIL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63302";"GÉNOVA";"GENOVA";"Andean";"GEN";"QUI_GEN";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
